CNES;NOME_FANTASIA;NIVEL_REFERENCIA;CD_SETOR;POPULACAO;POPULACAO_INFANTIL;POPULACAO_IDOSA;ALTA_INFANTIL;ALTA_IDOSA;SERVICOS_DISPONIVEL;MOTIVO
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001400;697;58.0;64.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001400;697;58.0;64.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001400;697;58.0;64.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001400;697;58.0;64.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001400;697;58.0;64.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001742;624;50.0;44.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2456869.0;CENTRO DE SAUDE VILA BACANGA EMBRIAO;I;211130005001746;675;34.0;132.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005000968;674;63.0;58.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001294;1216;83.0;134.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001669;853;80.0;69.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2645866.0;CENTRO DE SAUDE COQUEIRO;I;211130005001672;812;84.0;40.0;True;False;"atenção básica; clínica geral; enfermagem";Falta atendimento infantil
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000530;1150;53.0;165.0;True;True;"atenção básica; clínica geral; enfermagem";"Falta atendimento infantil; Falta atendimento ao idoso"
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
2697971.0;CENTRO DE SAUDE DJALMA MARQUES;I;211130005000531;714;36.0;121.0;False;True;"atenção básica; clínica geral; enfermagem";Falta atendimento ao idoso
